#file,rigging_db.csv
version,rev56
id,section,en,it,es,vanguard,victory,agamemnon,bounty,diana
912,36 guns,MAIN TOPGALLANT,"Stay, cabled 4 strands",ALBERETTO DI VELACCIO MAESTRO — Strallo di velaccio maestro,,76,,3.50,,28.30,076-ShipOf36Guns.jpg,"MAIN TOPGALLANT — Stay, cabled 4 strands",,,871,871
913,36 guns,MAIN TOPGALLANT,Tye,ALBERETTO DI VELACCIO MAESTRO — Tye/drizza del velaccio maestro,,76,,3,,24.26,076-ShipOf36Guns.jpg,MAIN TOPGALLANT — Tye,,,871,871
914,36 guns,MAIN TOPGALLANT,Braces,ALBERETTO DI VELACCIO MAESTRO — Bracci del velaccio maestro,,76,,1.50,,12.13,076-ShipOf36Guns.jpg,MAIN TOPGALLANT — Braces,,,871,871
915,36 guns,MAIN TOPGALLANT,"Lifts, single",ALBERETTO DI VELACCIO MAESTRO — Amantigli del velaccio maestro,,76,,2.50,,20.21,076-ShipOf36Guns.jpg,"MAIN TOPGALLANT — Lifts, single",,,871,871
916,36 guns,MAIN TOPGALLANT,Clewlines,ALBERETTO DI VELACCIO MAESTRO — Imbrogli del velaccio maestro,,76,,1.50,,12.13,076-ShipOf36Guns.jpg,MAIN TOPGALLANT — Clewlines,,,871,871
917,36 guns,MAIN TOPGALLANT,Bowlines,ALBERETTO DI VELACCIO MAESTRO — Boline del velaccio maestro,,76,,1.50,,12.13,076-ShipOf36Guns.jpg,MAIN TOPGALLANT — Bowlines,,,871,871
918,36 guns,MIZEN MAST,"Shrouds, fine",ALBERO DI MEZZANA — Sartie di mezzana,,77,,5.50,,44.47,077-ShipOf36Guns.jpg,"MIZEN MAST — Shrouds, fine",,,871,871
919,36 guns,MIZEN MAST,Ratling,ALBERO DI MEZZANA — Griselle di mezzana,,77,,1,,8.09,077-ShipOf36Guns.jpg,MIZEN MAST — Ratling,,,871,871
920,36 guns,MIZEN MAST,"Stay, cabled 4 strands fine",ALBERO DI MEZZANA — Strallo di mezzana,,77,,6,,48.51,077-ShipOf36Guns.jpg,"MIZEN MAST — Stay, cabled 4 strands fine",,,871,871
921,36 guns,MIZEN MAST,Jeers,ALBERO DI MEZZANA — Jeers della mezzana,,77,,4.50,,36.38,077-ShipOf36Guns.jpg,MIZEN MAST — Jeers,,,871,871
922,36 guns,MIZEN MAST,Vang pendants,ALBERO DI MEZZANA — Pendenti dei vang della mezzana,,77,,3.50,,28.30,077-ShipOf36Guns.jpg,MIZEN MAST — Vang pendants,,,871,871
923,36 guns,MIZEN MAST,Bowlines,ALBERO DI MEZZANA — Boline della mezzana,,77,,2.50,,20.21,077-ShipOf36Guns.jpg,MIZEN MAST — Bowlines,,,871,871
924,36 guns,CROSS-JACK YARD,Braces,VERGASECCA — Bracci della vergasecca,,77,,2,,16.17,077-ShipOf36Guns.jpg,CROSS-JACK YARD — Braces,,,871,871
925,36 guns,CROSS-JACK YARD,"Lifts, running",VERGASECCA — Amantigli della vergasecca,,77,,2,,16.17,077-ShipOf36Guns.jpg,"CROSS-JACK YARD — Lifts, running",,,871,871
926,36 guns,MIZEN TOPMAST,"Shrouds, fine",ALBERETTO DI CONTROMEZZANA — Sartie di contromezzana,,77,,3.50,,28.30,077-ShipOf36Guns.jpg,"MIZEN TOPMAST — Shrouds, fine",,,871,871
927,36 guns,MIZEN TOPMAST,Ratling,ALBERETTO DI CONTROMEZZANA — Griselle di contromezzana,,77,,1,,8.09,077-ShipOf36Guns.jpg,MIZEN TOPMAST — Ratling,,,871,871
928,36 guns,MIZEN TOPMAST,"Standing backstays, fine",ALBERETTO DI CONTROMEZZANA — Paterazzi fissi di contromezzana,,77,,3.50,,28.30,077-ShipOf36Guns.jpg,"MIZEN TOPMAST — Standing backstays, fine",,,871,871
929,36 guns,MIZEN TOPMAST,"Stay, cabled 4 strands fine",ALBERETTO DI CONTROMEZZANA — Strallo di contromezzana,,77,,4,,32.34,077-ShipOf36Guns.jpg,"MIZEN TOPMAST — Stay, cabled 4 strands fine",,,871,871
930,36 guns,MIZEN TOPGALLANT,Shrouds,ALBERETTO DI BELVEDERE — Sartie di belvedere,,78,,2,,16.17,078-ShipOf36Guns.jpg,MIZEN TOPGALLANT — Shrouds,,,871,871
931,36 guns,MIZEN TOPGALLANT,Backstays,ALBERETTO DI BELVEDERE — Paterazzi di belvedere,,78,,2,,16.17,078-ShipOf36Guns.jpg,MIZEN TOPGALLANT — Backstays,,,871,871
932,36 guns,MIZEN TOPGALLANT,Stay,ALBERETTO DI BELVEDERE — Strallo di belvedere,,78,,2.50,,20.21,078-ShipOf36Guns.jpg,MIZEN TOPGALLANT — Stay,,,871,871
933,36 guns,MIZEN TOPGALLANT,Tye,ALBERETTO DI BELVEDERE — Tye/drizza di belvedere,,78,,2,,16.17,078-ShipOf36Guns.jpg,MIZEN TOPGALLANT — Tye,,,871,871
934,36 guns,NECESSARY ROPES,"Viol, cabled",CORDAMI DI SERVIZIO — Viol / grande cavo di tonneggio,,78,,10,,80.85,078-ShipOf36Guns.jpg,"NECESSARY ROPES — Viol, cabled",,,871,871
935,36 guns,NECESSARY ROPES,Winding tackle pendant,CORDAMI DI SERVIZIO — Pendante del paranco di tonneggio,,78,,9,,72.77,078-ShipOf36Guns.jpg,NECESSARY ROPES — Winding tackle pendant,,,871,871
936,36 guns,NECESSARY ROPES,Cat falls,CORDAMI DI SERVIZIO — Cavi di caponatura dell'ancora,,78,,4,,32.34,078-ShipOf36Guns.jpg,NECESSARY ROPES — Cat falls,,,871,871
937,36 guns,NECESSARY ROPES,Fish tackle pendant,CORDAMI DI SERVIZIO — Pendante del paranco di pescaggio dell'ancora,,78,,7,,56.60,078-ShipOf36Guns.jpg,NECESSARY ROPES — Fish tackle pendant,,,871,871
938,36 guns,NECESSARY ROPES,Fish tackle fall,CORDAMI DI SERVIZIO — Corrente del paranco di pescaggio dell'ancora,,78,,3.50,,28.30,078-ShipOf36Guns.jpg,NECESSARY ROPES — Fish tackle fall,,,871,871
939,36 guns,NECESSARY ROPES,Anchor stock tackle fall,CORDAMI DI SERVIZIO — Corrente paranco del ceppo d'ancora,,78,,2.50,,20.21,078-ShipOf36Guns.jpg,NECESSARY ROPES — Anchor stock tackle fall,,,871,871
940,36 guns,NECESSARY ROPES,Bill pendant,CORDAMI DI SERVIZIO — Pendante Bill,,78,,4.50,,36.38,078-ShipOf36Guns.jpg,NECESSARY ROPES — Bill pendant,,,871,871
941,36 guns,NECESSARY ROPES,Stoppers — sheet/best/small bower/spare,CORDAMI DI SERVIZIO — Bozze delle ancore principali,,78,,6.50,,52.55,078-ShipOf36Guns.jpg,NECESSARY ROPES — Stoppers — sheet/best/small bower/spare,,,871,871
942,36 guns,NECESSARY ROPES,"Wing, cabled",CORDAMI DI SERVIZIO — Cavo wing,,78,,6.50,,52.55,078-ShipOf36Guns.jpg,"NECESSARY ROPES — Wing, cabled",,,871,871
943,36 guns,NECESSARY ROPES,Dog,CORDAMI DI SERVIZIO — Cavo dog,,78,,6,,48.51,078-ShipOf36Guns.jpg,NECESSARY ROPES — Dog,,,871,871
944,36 guns,NECESSARY ROPES,"Stream anchor, cabled",CORDAMI DI SERVIZIO — Gomena dell'ancora di corrente,,78,,4,,32.34,078-ShipOf36Guns.jpg,"NECESSARY ROPES — Stream anchor, cabled",,,871,871
945,36 guns,NECESSARY ROPES,Kedge,CORDAMI DI SERVIZIO — Gomena dell'ancorotto,,78,,3,,24.26,078-ShipOf36Guns.jpg,NECESSARY ROPES — Kedge,,,871,871
946,36 guns,NECESSARY ROPES,"Deck & bit, cabled",CORDAMI DI SERVIZIO — Cavi di coperta e bitte,,78,,8.50,,68.72,078-ShipOf36Guns.jpg,"NECESSARY ROPES — Deck & bit, cabled",,,871,871
947,36 guns,NECESSARY ROPES,Shank painters — sheet anchor,CORDAMI DI SERVIZIO — Shank painter dell'ancora di posta,,79,,5.50,,44.47,079-ShipOf36Guns.jpg,NECESSARY ROPES — Shank painters — sheet anchor,,,871,871
948,36 guns,NECESSARY ROPES,Shank painters — best bower,CORDAMI DI SERVIZIO — Shank painter best bower,,79,,5.50,,44.47,079-ShipOf36Guns.jpg,NECESSARY ROPES — Shank painters — best bower,,,871,871
949,36 guns,NECESSARY ROPES,Shank painters — small bower,CORDAMI DI SERVIZIO — Shank painter small bower,,79,,5.50,,44.47,079-ShipOf36Guns.jpg,NECESSARY ROPES — Shank painters — small bower,,,871,871
950,36 guns,NECESSARY ROPES,Shank painters — spare,CORDAMI DI SERVIZIO — Shank painter di rispetto,,79,,5.50,,44.47,079-ShipOf36Guns.jpg,NECESSARY ROPES — Shank painters — spare,,,871,871
951,36 guns,NECESSARY ROPES,Buoy ropes — sheet anchor,CORDAMI DI SERVIZIO — Cima boa dell'ancora di posta,,79,,5.50,,44.47,079-ShipOf36Guns.jpg,NECESSARY ROPES — Buoy ropes — sheet anchor,,,871,871
952,36 guns,NECESSARY ROPES,Buoy ropes — best bower,CORDAMI DI SERVIZIO — Cima boa best bower,,79,,5.50,,44.47,079-ShipOf36Guns.jpg,NECESSARY ROPES — Buoy ropes — best bower,,,871,871
953,36 guns,NECESSARY ROPES,Buoy ropes — small bower,CORDAMI DI SERVIZIO — Cima boa small bower,,79,,5.50,,44.47,079-ShipOf36Guns.jpg,NECESSARY ROPES — Buoy ropes — small bower,,,871,871
954,36 guns,NECESSARY ROPES,"Stream anchor, cabled",CORDAMI DI SERVIZIO — Gomena ancora di corrente,,79,,3.50,,28.30,079-ShipOf36Guns.jpg,"NECESSARY ROPES — Stream anchor, cabled",,,871,871
955,36 guns,NECESSARY ROPES,"Kedge, cabled",CORDAMI DI SERVIZIO — Gomena ancorotto,,79,,3,,24.26,079-ShipOf36Guns.jpg,"NECESSARY ROPES — Kedge, cabled",,,871,871
956,36 guns,NECESSARY ROPES,"Rudder pendants, cabled",CORDAMI DI SERVIZIO — Pendenti del timone,,79,,5.50,,44.47,079-ShipOf36Guns.jpg,"NECESSARY ROPES — Rudder pendants, cabled",,,871,871
957,36 guns,NECESSARY ROPES,Gun,CORDAMI DI SERVIZIO — Cordame per cannone (voce Steel 'Gun'),,79,,6.50,,52.55,079-ShipOf36Guns.jpg,NECESSARY ROPES — Gun,,,871,871
958,36 guns,LONGBOAT,Burton pendants,LANCIA — Pendenti Burton della lancia,,79,,3.50,,28.30,079-ShipOf36Guns.jpg,LONGBOAT — Burton pendants,,,871,871
959,36 guns,LONGBOAT,Shrouds,LANCIA — Sartie della lancia,,79,,3,,24.26,079-ShipOf36Guns.jpg,LONGBOAT — Shrouds,,,871,871
960,36 guns,LONGBOAT,Stay,LANCIA — Strallo della lancia,,79,,3.50,,28.30,079-ShipOf36Guns.jpg,LONGBOAT — Stay,,,871,871
961,36 guns,LONGBOAT,Tye,LANCIA — Tye della lancia,,79,,1.50,,12.13,079-ShipOf36Guns.jpg,LONGBOAT — Tye,,,871,871
962,36 guns,LONGBOAT,Main halliard,LANCIA — Drizza maestra della lancia,,79,,1.50,,12.13,079-ShipOf36Guns.jpg,LONGBOAT — Main halliard,,,871,871
963,36 guns,LONGBOAT,"Boat-rope, cabled",LANCIA — Cavo della lancia,,79,,6,,48.51,079-ShipOf36Guns.jpg,"LONGBOAT — Boat-rope, cabled",,,871,871
964,36 guns,PINNACE,Halliards main and fore,PINNACCIA — Drizze maestra e trinchetto della pinnaccia,,80,,1.50,,12.13,080-ShipOf36Guns.jpg,PINNACE — Halliards main and fore,,,871,871
965,36 guns,PINNACE,Sheets,PINNACCIA — Scotte della pinnaccia,,80,,1.50,,12.13,080-ShipOf36Guns.jpg,PINNACE — Sheets,,,871,871
966,36 guns,PINNACE,"Grapnel-rope, cabled",PINNACCIA — Gomena del grappino della pinnaccia,,80,,3.50,,28.30,080-ShipOf36Guns.jpg,"PINNACE — Grapnel-rope, cabled",,,871,871
967,36 guns,PINNACE,Painter,PINNACCIA — Barbetta della pinnaccia,,80,,3.50,,28.30,080-ShipOf36Guns.jpg,PINNACE — Painter,,,871,871
968,36 guns,YAWL OR CUTTER,Halliards (if cutters),IOLE / CUTTER — Drizze della iole/cutter,,80,,2,,16.17,080-ShipOf36Guns.jpg,YAWL OR CUTTER — Halliards (if cutters),,,871,871
969,36 guns,YAWL OR CUTTER,Sheets,IOLE / CUTTER — Scotte della iole/cutter,,80,,2 / 1.5,,14.15,080-ShipOf36Guns.jpg,YAWL OR CUTTER — Sheets,,Steel riporta più circonferenze nella stessa voce aggregata del database.,871,871
970,36 guns,YAWL OR CUTTER,"Grapnel-rope, cabled",IOLE / CUTTER — Gomena del grappino della iole/cutter,,80,,3.50,,28.30,080-ShipOf36Guns.jpg,"YAWL OR CUTTER — Grapnel-rope, cabled",,,871,871
971,36 guns,YAWL OR CUTTER,Painter,IOLE / CUTTER — Barbetta della iole/cutter,,80,,3.50,,28.30,080-ShipOf36Guns.jpg,YAWL OR CUTTER — Painter,,,871,871
972,32 guns,BOWSPRIT,Woolding,BOMPRESSO — Cerchiatura/legatura del bompresso,,81,,2.50,,20.21,081-ShipOf32Guns.jpg,BOWSPRIT — Woolding,,,677,677
973,32 guns,BOWSPRIT,Gammonings,BOMPRESSO — Legature (gammoning) del bompresso,,81,,5.50,,44.47,081-ShipOf32Guns.jpg,BOWSPRIT — Gammonings,,,677,677
974,32 guns,BOWSPRIT,"Shrouds, fine",BOMPRESSO — Briglie/sartie del bompresso,,81,,6,,48.51,081-ShipOf32Guns.jpg,"BOWSPRIT — Shrouds, fine",,,677,677
975,32 guns,BOWSPRIT,"Bobstays, cabled fine",BOMPRESSO — Stragli inferiori del bompresso (bobstays),,81,,7,,56.60,081-ShipOf32Guns.jpg,"BOWSPRIT — Bobstays, cabled fine",,,677,677
976,32 guns,SPRITSAIL,Braces,CIVADA — Bracci del pennone di civada,,81,,2.50,,20.21,081-ShipOf32Guns.jpg,SPRITSAIL — Braces,,,677,677
977,32 guns,SPRITSAIL,Lifts,CIVADA — Amantigli del pennone di civada,,81,,2.50,,20.21,081-ShipOf32Guns.jpg,SPRITSAIL — Lifts,,,677,677
978,32 guns,SPRITSAIL,Halliard,CIVADA — Drizza del pennone di civada,,81,,2.50,,20.21,081-ShipOf32Guns.jpg,SPRITSAIL — Halliard,,,677,677
979,32 guns,SPRITSAIL,Clew-lines,CIVADA — Imbrogli della civada,,81,,2,,16.17,081-ShipOf32Guns.jpg,SPRITSAIL — Clew-lines,,,677,677
980,32 guns,SPRITSAIL,Buntlines,CIVADA — Caricaboline della civada,,81,,2,,16.17,081-ShipOf32Guns.jpg,SPRITSAIL — Buntlines,,,677,677
981,32 guns,SPRITSAIL,"Sheets, cabled single",CIVADA — Scotte della civada,,81,,3.50,,28.30,081-ShipOf32Guns.jpg,"SPRITSAIL — Sheets, cabled single",,,677,677
982,32 guns,FORE MAST,"Shrouds, cabled fine",ALBERO DI TRINCHETTO — Sartie di trinchetto,,82,,8,,64.68,082-ShipOf32Guns.jpg,"FORE MAST — Shrouds, cabled fine",,,677,677
983,32 guns,FORE MAST,Ratling,ALBERO DI TRINCHETTO — Griselle di trinchetto,,82,,1.50,,12.13,082-ShipOf32Guns.jpg,FORE MAST — Ratling,,,677,677
984,32 guns,FORE MAST,"Stay, cabled fine 4 strands",ALBERO DI TRINCHETTO — Strallo di trinchetto,,82,,12,,97.02,082-ShipOf32Guns.jpg,"FORE MAST — Stay, cabled fine 4 strands",,,677,677
985,32 guns,FORE MAST,"Preventer stay, cabled 4 strands fine",ALBERO DI TRINCHETTO — Controstrallo di trinchetto,,82,,7.50,,60.64,082-ShipOf32Guns.jpg,"FORE MAST — Preventer stay, cabled 4 strands fine",,,677,677
986,32 guns,FORE MAST,Catharpin legs,ALBERO DI TRINCHETTO — Catarpine di trinchetto,,82,,5,,40.43,082-ShipOf32Guns.jpg,FORE MAST — Catharpin legs,,,677,677
987,32 guns,FORE MAST,Jeers — tye,ALBERO DI TRINCHETTO — Jeers/drizza del pennone di trinchetto,,82,,5,,40.43,082-ShipOf32Guns.jpg,FORE MAST — Jeers — tye,,,677,677
988,32 guns,FORE MAST,Yard tackle pendants,ALBERO DI TRINCHETTO — Pendenti dei paranchi del pennone di trinchetto,,82,,5.50,,44.47,082-ShipOf32Guns.jpg,FORE MAST — Yard tackle pendants,,,677,677
989,32 guns,FORE MAST,Braces,ALBERO DI TRINCHETTO — Bracci del pennone di trinchetto,,82,,3.50,,28.30,082-ShipOf32Guns.jpg,FORE MAST — Braces,,,677,677
990,32 guns,FORE MAST,Brace pendants,ALBERO DI TRINCHETTO — Pendenti dei bracci di trinchetto,,82,,4.50,,36.38,082-ShipOf32Guns.jpg,FORE MAST — Brace pendants,,,677,677
991,32 guns,FORE TOPMAST,Burton pendants,ALBERETTO DI PARROCCHETTO — Pendenti Burton di parrocchetto,,83,,4,,32.34,083-ShipOf32Guns.jpg,FORE TOPMAST — Burton pendants,,,677,677
992,32 guns,FORE TOPMAST,"Shrouds, fine",ALBERETTO DI PARROCCHETTO — Sartie di parrocchetto,,83,,5.50,,44.47,083-ShipOf32Guns.jpg,"FORE TOPMAST — Shrouds, fine",,,677,677
993,32 guns,FORE TOPMAST,Ratling,ALBERETTO DI PARROCCHETTO — Griselle di parrocchetto,,83,,1,,8.09,083-ShipOf32Guns.jpg,FORE TOPMAST — Ratling,,,677,677
994,32 guns,FORE TOPMAST,"Standing backstays, fine",ALBERETTO DI PARROCCHETTO — Paterazzi fissi di parrocchetto,,83,,5.50,,44.47,083-ShipOf32Guns.jpg,"FORE TOPMAST — Standing backstays, fine",,,677,677
995,32 guns,FORE TOPMAST,Breast backstay runners,ALBERETTO DI PARROCCHETTO — Corridori dei paterazzi laterali di parrocchetto,,83,,3.50,,28.30,083-ShipOf32Guns.jpg,FORE TOPMAST — Breast backstay runners,,,677,677
996,32 guns,FORE TOPMAST,"Stay, cabled 4 strands fine",ALBERETTO DI PARROCCHETTO — Strallo di parrocchetto,,83,,5.50,,44.47,083-ShipOf32Guns.jpg,"FORE TOPMAST — Stay, cabled 4 strands fine",,,677,677
997,32 guns,FORE TOPMAST,"Preventer stay, cabled 4 strands fine",ALBERETTO DI PARROCCHETTO — Controstrallo di parrocchetto,,83,,4,,32.34,083-ShipOf32Guns.jpg,"FORE TOPMAST — Preventer stay, cabled 4 strands fine",,,677,677
998,32 guns,FORE TOPMAST,"Shifting backstays, fine",ALBERETTO DI PARROCCHETTO — Paterazzi volanti di parrocchetto,,83,,5.50,,44.47,083-ShipOf32Guns.jpg,"FORE TOPMAST — Shifting backstays, fine",,,677,677
999,32 guns,FORE TOPMAST,"Futtock shrouds, fine",ALBERETTO DI PARROCCHETTO — Sartie di coffa di parrocchetto,,83,,5.50,,44.47,083-ShipOf32Guns.jpg,"FORE TOPMAST — Futtock shrouds, fine",,,677,677
1000,32 guns,FORE TOPMAST,"Top rope pendants, fine",ALBERETTO DI PARROCCHETTO — Pendenti del top-rope di parrocchetto,,83,,6.50,,52.55,083-ShipOf32Guns.jpg,"FORE TOPMAST — Top rope pendants, fine",,,677,677
1001,32 guns,FORE TOPMAST,Tye,ALBERETTO DI PARROCCHETTO — Tye/drizza del parrocchetto,,83,,4.50,,36.38,083-ShipOf32Guns.jpg,FORE TOPMAST — Tye,,,677,677
1002,32 guns,FORE TOPMAST,Braces,ALBERETTO DI PARROCCHETTO — Bracci del parrocchetto,,83,,3,,24.26,083-ShipOf32Guns.jpg,FORE TOPMAST — Braces,,,677,677
1003,32 guns,FORE TOPMAST,Lifts,ALBERETTO DI PARROCCHETTO — Amantigli del parrocchetto,,83,,3,,24.26,083-ShipOf32Guns.jpg,FORE TOPMAST — Lifts,,,677,677
1004,32 guns,FORE TOPMAST,Clewlines,ALBERETTO DI PARROCCHETTO — Imbrogli del parrocchetto,,83,,3,,24.26,083-ShipOf32Guns.jpg,FORE TOPMAST — Clewlines,,,677,677
1005,32 guns,FORE TOPMAST,Buntlines,ALBERETTO DI PARROCCHETTO — Caricaboline del parrocchetto,,83,,2.50,,20.21,083-ShipOf32Guns.jpg,FORE TOPMAST — Buntlines,,,677,677
1006,32 guns,FORE TOPMAST,Leechlines,ALBERETTO DI PARROCCHETTO — Caricascotte/leechlines del parrocchetto,,83,,2,,16.17,083-ShipOf32Guns.jpg,FORE TOPMAST — Leechlines,,,677,677
1007,32 guns,FORE TOPMAST,Bowlines,ALBERETTO DI PARROCCHETTO — Boline del parrocchetto,,83,,2.50,,20.21,083-ShipOf32Guns.jpg,FORE TOPMAST — Bowlines,,,677,677
1008,32 guns,FORE TOPMAST,Sheets,ALBERETTO DI PARROCCHETTO — Scotte del parrocchetto,,83,,5.50,,44.47,083-ShipOf32Guns.jpg,FORE TOPMAST — Sheets,,,677,677
1009,32 guns,MAIN MAST,"Shrouds, cabled fine",ALBERO MAESTRO — Sartie maestre,,84,,8,,64.68,084-ShipOf32Guns.jpg,"MAIN MAST — Shrouds, cabled fine",,,677,677
1010,32 guns,MAIN MAST,Ratling,ALBERO MAESTRO — Griselle maestre,,84,,1.50,,12.13,084-ShipOf32Guns.jpg,MAIN MAST — Ratling,,,677,677
1011,32 guns,MAIN MAST,"Stay, cabled 4 strands fine",ALBERO MAESTRO — Strallo maestro,,84,,12.50,,101.06,084-ShipOf32Guns.jpg,"MAIN MAST — Stay, cabled 4 strands fine",,,677,677
1012,32 guns,MAIN MAST,"Preventer stay, cabled 4 strands fine",ALBERO MAESTRO — Controstrallo maestro,,84,,8.50,,68.72,084-ShipOf32Guns.jpg,"MAIN MAST — Preventer stay, cabled 4 strands fine",,,677,677
1013,32 guns,MAIN MAST,Catharpin legs,ALBERO MAESTRO — Catarpine maestre,,84,,5,,40.43,084-ShipOf32Guns.jpg,MAIN MAST — Catharpin legs,,,677,677
1014,32 guns,MAIN MAST,Jeers — tye,ALBERO MAESTRO — Jeers/drizza del pennone maestro,,84,,5,,40.43,084-ShipOf32Guns.jpg,MAIN MAST — Jeers — tye,,,677,677
1015,32 guns,MAIN MAST,Yard tackle pendants,ALBERO MAESTRO — Pendenti dei paranchi del pennone maestro,,84,,5.50,,44.47,084-ShipOf32Guns.jpg,MAIN MAST — Yard tackle pendants,,,677,677
1016,32 guns,MAIN MAST,Braces,ALBERO MAESTRO — Bracci del pennone maestro,,84,,3.50,,28.30,084-ShipOf32Guns.jpg,MAIN MAST — Braces,,,677,677
1017,32 guns,MAIN MAST,Brace pendants,ALBERO MAESTRO — Pendenti dei bracci maestri,,84,,4,,32.34,084-ShipOf32Guns.jpg,MAIN MAST — Brace pendants,,,677,677
1018,32 guns,MAIN MAST,Lifts,ALBERO MAESTRO — Amantigli del pennone maestro,,84,,3.50,,28.30,084-ShipOf32Guns.jpg,MAIN MAST — Lifts,,,677,677
1019,32 guns,MAIN COURSE,Clew-garnets,VELA MAESTRA — Caricascotte della maestra,,85,,3,,24.26,085-ShipOf32Guns.jpg,MAIN COURSE — Clew-garnets,,,677,677
1020,32 guns,MAIN COURSE,Buntline legs,VELA MAESTRA — Caricaboline della maestra,,85,,2.50,,20.21,085-ShipOf32Guns.jpg,MAIN COURSE — Buntline legs,,,677,677
1021,32 guns,MAIN COURSE,Leechline legs,VELA MAESTRA — Leechlines della maestra,,85,,2,,16.17,085-ShipOf32Guns.jpg,MAIN COURSE — Leechline legs,,,677,677
1022,32 guns,MAIN COURSE,Slablines,VELA MAESTRA — Slablines della maestra,,85,,2,,16.17,085-ShipOf32Guns.jpg,MAIN COURSE — Slablines,,,677,677
1023,32 guns,MAIN COURSE,Bowlines,VELA MAESTRA — Boline della maestra,,85,,3.50,,28.30,085-ShipOf32Guns.jpg,MAIN COURSE — Bowlines,,,677,677
1024,32 guns,MAIN COURSE,"Sheets, cabled",VELA MAESTRA — Scotte della maestra,,85,,5.50,,44.47,085-ShipOf32Guns.jpg,"MAIN COURSE — Sheets, cabled",,,677,677
1025,32 guns,MAIN COURSE,"Tacks, taper and cabled",VELA MAESTRA — Mure della maestra,,85,,7,,56.60,085-ShipOf32Guns.jpg,"MAIN COURSE — Tacks, taper and cabled",,,677,677
1026,32 guns,MAIN TOPMAST,Burton pendants,ALBERETTO DI GABBIA MAESTRA — Pendenti Burton di gabbia maestra,,85,,4,,32.34,085-ShipOf32Guns.jpg,MAIN TOPMAST — Burton pendants,,,677,677
1027,32 guns,MAIN TOPMAST,"Shrouds, fine",ALBERETTO DI GABBIA MAESTRA — Sartie di gabbia maestra,,85,,5.50,,44.47,085-ShipOf32Guns.jpg,"MAIN TOPMAST — Shrouds, fine",,,677,677
1028,32 guns,MAIN TOPMAST,Ratling,ALBERETTO DI GABBIA MAESTRA — Griselle di gabbia maestra,,85,,1,,8.09,085-ShipOf32Guns.jpg,MAIN TOPMAST — Ratling,,,677,677
1029,32 guns,MAIN TOPMAST,"Standing backstays, fine",ALBERETTO DI GABBIA MAESTRA — Paterazzi fissi di gabbia maestra,,85,,5.50,,44.47,085-ShipOf32Guns.jpg,"MAIN TOPMAST — Standing backstays, fine",,,677,677
1030,32 guns,MAIN TOPMAST,Breast backstay runners,ALBERETTO DI GABBIA MAESTRA — Corridori paterazzi laterali di gabbia,,85,,3.50,,28.30,085-ShipOf32Guns.jpg,MAIN TOPMAST — Breast backstay runners,,,677,677
1031,32 guns,MAIN TOPMAST,"Stay, cabled 4 strands fine",ALBERETTO DI GABBIA MAESTRA — Strallo di gabbia maestra,,85,,6,,48.51,085-ShipOf32Guns.jpg,"MAIN TOPMAST — Stay, cabled 4 strands fine",,,677,677
1032,32 guns,MAIN TOPMAST,"Preventer stay, cabled 4 strands fine",ALBERETTO DI GABBIA MAESTRA — Controstrallo di gabbia maestra,,85,,4.50,,36.38,085-ShipOf32Guns.jpg,"MAIN TOPMAST — Preventer stay, cabled 4 strands fine",,,677,677
1033,32 guns,MAIN TOPMAST,"Shifting backstays, fine",ALBERETTO DI GABBIA MAESTRA — Paterazzi volanti di gabbia maestra,,85,,5.50,,44.47,085-ShipOf32Guns.jpg,"MAIN TOPMAST — Shifting backstays, fine",,,677,677
1034,32 guns,MAIN TOPMAST,"Futtock shrouds, fine",ALBERETTO DI GABBIA MAESTRA — Sartie di coffa di gabbia maestra,,85,,5.50,,44.47,085-ShipOf32Guns.jpg,"MAIN TOPMAST — Futtock shrouds, fine",,,677,677
1035,32 guns,MAIN TOPMAST,"Top rope pendants, fine",ALBERETTO DI GABBIA MAESTRA — Pendenti top-rope di gabbia maestra,,85,,6.50,,52.55,085-ShipOf32Guns.jpg,"MAIN TOPMAST — Top rope pendants, fine",,,677,677
1036,32 guns,MAIN TOPGALLANT,Shrouds,ALBERETTO DI VELACCIO MAESTRO — Sartie di velaccio maestro,,86,,3,,24.26,086-ShipOf32Guns.jpg,MAIN TOPGALLANT — Shrouds,,,677,677
1037,32 guns,MAIN TOPGALLANT,Standing backstays,ALBERETTO DI VELACCIO MAESTRO — Paterazzi fissi di velaccio maestro,,86,,3,,24.26,086-ShipOf32Guns.jpg,MAIN TOPGALLANT — Standing backstays,,,677,677
1038,32 guns,MAIN TOPGALLANT,"Stay, cabled 4 strands",ALBERETTO DI VELACCIO MAESTRO — Strallo di velaccio maestro,,86,,3.50,,28.30,086-ShipOf32Guns.jpg,"MAIN TOPGALLANT — Stay, cabled 4 strands",,,677,677
1039,32 guns,MAIN TOPGALLANT,Tye,ALBERETTO DI VELACCIO MAESTRO — Tye/drizza del velaccio maestro,,86,,3,,24.26,086-ShipOf32Guns.jpg,MAIN TOPGALLANT — Tye,,,677,677
1040,32 guns,MAIN TOPGALLANT,Braces,ALBERETTO DI VELACCIO MAESTRO — Bracci del velaccio maestro,,86,,1.50,,12.13,086-ShipOf32Guns.jpg,MAIN TOPGALLANT — Braces,,,677,677
