id,steel_class,section,en,it,es,page,n,circumference_in,length_fathom,real_diameter_mm,source_table,rigging_key,bounty_application,note,tonnage_min,tonnage_max
5705,38 guns,FORE-TOP-MAST,Fore topmast - Standing Backstays - Seizings Eye,Alberetto di parrocchetto - Paterazzi fissi - Legature occhio,,63,3,0.5,12,4.04,063-ShipOf38Guns.jpg,Standing Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5706,38 guns,FORE-TOP-MAST,Fore topmast - Standing Backstays - Throat,Alberetto di parrocchetto - Paterazzi fissi - Gola,,63,6,0.5,39,4.04,063-ShipOf38Guns.jpg,Standing Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5707,38 guns,FORE-TOP-MAST,Fore topmast - Standing Backstays - End,Alberetto di parrocchetto - Paterazzi fissi - Estremità,,63,6,0.5,39,4.04,063-ShipOf38Guns.jpg,Standing Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5708,38 guns,FORE-TOP-MAST,Fore topmast - Standing Backstays - Lanyards fine,Alberetto di parrocchetto - Paterazzi fissi - Corridori fini,,63,,2.5,20,20.21,063-ShipOf38Guns.jpg,Standing Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5709,38 guns,FORE-TOP-MAST,Fore topmast - Breast Backstay Runners,Alberetto di parrocchetto - Corridori dei paterazzi laterali,,63,2,3.5,8,28.3,063-ShipOf38Guns.jpg,Breast Backstay Runners,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5710,38 guns,FORE-TOP-MAST,Fore topmast - Breast Backstay Runners - Falls,Alberetto di parrocchetto - Corridori dei paterazzi laterali - Correnti,,63,,2.5,18,20.21,063-ShipOf38Guns.jpg,Breast Backstay Runners,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5711,38 guns,FORE-TOP-MAST,Fore topmast - Breast Backstay Runners - Strapping,Alberetto di parrocchetto - Corridori dei paterazzi laterali - Stroppatura,,63,,3,3,24.26,063-ShipOf38Guns.jpg,Breast Backstay Runners,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5712,38 guns,FORE-TOP-MAST,Fore topmast - Stay Cabled 4 Strands fine,Alberetto di parrocchetto - Straglio in cavo 4 legnoli fini,,63,,6,18.5,48.51,063-ShipOf38Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5713,38 guns,FORE-TOP-MAST,Fore topmast - Stay - Collar fine,Alberetto di parrocchetto - Straglio - Collare fini,,63,,5,3,40.43,063-ShipOf38Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5714,38 guns,FORE-TOP-MAST,Fore topmast - Stay - Tackle,Alberetto di parrocchetto - Paranco di straglio,,63,,2.5,20,20.21,063-ShipOf38Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5715,38 guns,FORE-TOP-MAST,Fore topmast - Stay - Tackle Strapping,Alberetto di parrocchetto - Paranco di straglio Stroppatura,,63,,3.5,3,28.3,063-ShipOf38Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5716,38 guns,FORE-TOP-MAST,Fore topmast - Stay - Tackle Seizing,Alberetto di parrocchetto - Paranco di straglio Legatura,,63,,0.5,8,4.04,063-ShipOf38Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5717,38 guns,FORE-TOP-MAST,Fore topmast - Preventer Stay cabled 4 Str. fine,Alberetto di parrocchetto - Controstraglio in cavo 4 Str. fini,,63,,4.5,18.5,36.38,063-ShipOf38Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5718,38 guns,FORE-TOP-MAST,Fore topmast - Preventer Stay - Collar fine,Alberetto di parrocchetto - Controstraglio - Collare fini,,63,,4,3,32.34,063-ShipOf38Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5719,38 guns,FORE-TOP-MAST,Fore topmast - Preventer Stay - Tackle,Alberetto di parrocchetto - Controstraglio - Paranco,,63,,2,18,16.17,063-ShipOf38Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5720,38 guns,FORE-TOP-MAST,Fore topmast - Preventer Stay - Tackle Strapping,Alberetto di parrocchetto - Controstraglio - Paranco Stroppatura,,63,,3,2.5,24.26,063-ShipOf38Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5721,38 guns,FORE-TOP-MAST,Fore topmast - Preventer Stay - Tackle Seizing,Alberetto di parrocchetto - Controstraglio - Paranco Legatura,,63,,0.5,8,4.04,063-ShipOf38Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5722,38 guns,FORE-TOP-MAST,Fore topmast - Preventer Stay - Lashing the Collar,Alberetto di parrocchetto - Controstraglio - legatura the Collare,,63,,2,5.5,16.17,063-ShipOf38Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5723,38 guns,FORE-TOP-MAST,Fore topmast - Shifting Backstays fine,Alberetto di parrocchetto - Paterazzi volanti fini,,63,1,5,30,40.43,063-ShipOf38Guns.jpg,Shifting Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5724,38 guns,FORE-TOP-MAST,Fore topmast - Shifting Backstays - Tackles.,Alberetto di parrocchetto - Paterazzi volanti - Paranchi.,,63,4,2.5,42,20.21,063-ShipOf38Guns.jpg,Shifting Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5725,38 guns,FORE-TOP-MAST,Fore topmast - Shifting Backstays - Strapping,Alberetto di parrocchetto - Paterazzi volanti - Stroppatura,,63,,3.5,6.5,28.3,063-ShipOf38Guns.jpg,Shifting Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5726,38 guns,FORE-TOP-MAST,Fore topmast - Futtock Shrouds fine,Alberetto di parrocchetto - Sartie di coffa fini,,63,4,5.5,20,44.47,063-ShipOf38Guns.jpg,Futtock Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5727,38 guns,FORE-TOP-MAST,Fore topmast - Futtock Shrouds - Seizing Upper,Alberetto di parrocchetto - Sartie di coffa - Legatura superiore,,63,8,0.5,28,4.04,063-ShipOf38Guns.jpg,Futtock Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5728,38 guns,FORE-TOP-MAST,Fore topmast - Futtock Shrouds - Seizing Lower,Alberetto di parrocchetto - Sartie di coffa - Legatura inferiore,,63,,0.5,24,4.04,063-ShipOf38Guns.jpg,Futtock Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5729,38 guns,FORE-TOP-MAST,Fore topmast - Futtock Shrouds - Ratling,Alberetto di parrocchetto - Sartie di coffa - grisella,,63,,1,26,8.09,063-ShipOf38Guns.jpg,Futtock Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5730,38 guns,FORE-TOP-MAST,Fore topmast - Top Rope Pendants fine,Alberetto di parrocchetto - Pendenti top-cima fini,,63,,7,33,56.6,063-ShipOf38Guns.jpg,Top Rope Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5731,38 guns,FORE-TOP-MAST,Fore topmast - Top Rope Pendants - Falls,Alberetto di parrocchetto - Pendenti top-cima - Correnti,,63,,4,96,32.34,063-ShipOf38Guns.jpg,Top Rope Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5732,38 guns,FORE-TOP-MAST,Fore topmast - Tye,Alberetto di parrocchetto - Tira / drizza,,63,,4.5,37,36.38,063-ShipOf38Guns.jpg,Tye,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5733,38 guns,FORE-TOP-MAST,Fore topmast - Tye - Strapping,Alberetto di parrocchetto - Tira / drizza - Stroppatura,,63,,4.5,6,36.38,063-ShipOf38Guns.jpg,Tye,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5734,38 guns,FORE-TOP-MAST,Fore topmast - Tye - Seizing,Alberetto di parrocchetto - Tira / drizza - Legatura,,63,,1,10,8.09,063-ShipOf38Guns.jpg,Tye,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5735,38 guns,FORE-TOP-MAST,Fore topmast - Tye - Lathers at the Mast Head,Alberetto di parrocchetto - Tira / drizza - Legature alla testa d’albero,,63,,2,9,16.17,063-ShipOf38Guns.jpg,Tye,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5736,38 guns,FORE-TOP-MAST,Fore topmast - Tye - Lathers at the Yard,Alberetto di parrocchetto - Tira / drizza - Legature al pennone,,63,,1.5,4,12.13,063-ShipOf38Guns.jpg,Tye,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5737,38 guns,FORE-TOP-MAST,Fore topmast - Hallyards,Alberetto di parrocchetto - Drizze,,63,,3,102,24.26,063-ShipOf38Guns.jpg,Hallyards,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5738,38 guns,FORE-TOP-MAST,Fore topmast - Hallyards - Strapping,Alberetto di parrocchetto - Drizze - Stroppatura,,63,,4,7,32.34,063-ShipOf38Guns.jpg,Hallyards,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5739,38 guns,FORE-TOP-MAST,Fore topmast - Hallyards - Seizing,Alberetto di parrocchetto - Drizze - Legatura,,63,,0.5,16,4.04,063-ShipOf38Guns.jpg,Hallyards,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5740,38 guns,FORE-TOP-MAST,Fore topmast - Horses,Alberetto di parrocchetto - Marciapiedi,,63,,3.5,10,28.3,063-ShipOf38Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5741,38 guns,FORE-TOP-MAST,Fore topmast - Horses - Stirrups,Alberetto di parrocchetto - Marciapiedi - Staffe,,63,,3,7,24.26,063-ShipOf38Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5742,38 guns,FORE-TOP-MAST,Fore topmast - Braces,Alberetto di parrocchetto - Bracci,,63,,3,88,24.26,063-ShipOf38Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5743,38 guns,FORE-TOP-MAST,Fore topmast - Braces - Pendants,Alberetto di parrocchetto - Bracci - Pendenti,,63,,3.5,8,28.3,063-ShipOf38Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5744,38 guns,FORE-TOP-MAST,Fore topmast - Braces - Preventer,Alberetto di parrocchetto - Bracci - di rispetto,,63,,3,9,24.26,063-ShipOf38Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5745,38 guns,FORE-TOP-MAST,Fore topmast - Braces - Strapping,Alberetto di parrocchetto - Bracci - Stroppatura,,63,,3,5,24.26,063-ShipOf38Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5746,38 guns,FORE-TOP-MAST,Fore topmast - Lifts,Alberetto di parrocchetto - Amantigli,,63,,3,58,24.26,063-ShipOf38Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5747,38 guns,FORE-TOP-MAST,Fore topmast - Lifts - Beckets,Alberetto di parrocchetto - Amantigli - Gasse,,63,,3,2,24.26,063-ShipOf38Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5748,38 guns,FORE-TOP-MAST,Fore topmast - Lifts - Strapping,Alberetto di parrocchetto - Amantigli - Stroppatura,,63,,3,6,24.26,063-ShipOf38Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5749,38 guns,FORE-TOP-MAST,Fore topmast - Parrel Ropes,Alberetto di parrocchetto - Cime della trozza,,63,2,2.5,9,20.21,063-ShipOf38Guns.jpg,Parrel Ropes,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5750,38 guns,FORE-TOP-MAST,Fore topmast - Parrel Ropes - Racking and Seizing,Alberetto di parrocchetto - Cime della trozza - legatura incrociata e Legatura,,63,,0.5,15,4.04,063-ShipOf38Guns.jpg,Parrel Ropes,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5751,38 guns,FORE-TOP-MAST,Fore topmast - Clewlines,Alberetto di parrocchetto - Imbrogli,,63,2,3,73.5,24.26,063-ShipOf38Guns.jpg,Clewlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5752,38 guns,FORE-TOP-MAST,Fore topmast - Clewlines - Strapping,Alberetto di parrocchetto - Imbrogli - Stroppatura,,63,,3,8,24.26,063-ShipOf38Guns.jpg,Clewlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5753,38 guns,FORE-TOP-MAST,Fore topmast - Buntlines,Alberetto di parrocchetto - Caricaboline,,63,2,2.5,55.5,20.21,063-ShipOf38Guns.jpg,Buntlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5754,38 guns,FORE-TOP-MAST,Fore topmast - Buntlines - Strapping,Alberetto di parrocchetto - Caricaboline - Stroppatura,,63,,2.5,3,20.21,063-ShipOf38Guns.jpg,Buntlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5755,38 guns,FORE-TOP-MAST,Fore topmast - Leechlines,Alberetto di parrocchetto - Leechlines,,63,2,2,47,16.17,063-ShipOf38Guns.jpg,Leechlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5756,38 guns,FORE-TOP-MAST,Fore topmast - Leechlines - Strapping,Alberetto di parrocchetto - Leechlines - Stroppatura,,63,,2,1,16.17,063-ShipOf38Guns.jpg,Leechlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5757,38 guns,FORE-TOP-MAST,Fore topmast - Bowlines,Alberetto di parrocchetto - Boline,,63,,2.5,56,20.21,063-ShipOf38Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5758,38 guns,FORE-TOP-MAST,Fore topmast - Bowlines - Bridles,Alberetto di parrocchetto - Boline - briglie,,63,,2.5,9,20.21,063-ShipOf38Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5759,38 guns,FORE-TOP-MAST,Fore topmast - Bowlines - Strapping,Alberetto di parrocchetto - Boline - Stroppatura,,63,,2.5,1.5,20.21,063-ShipOf38Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5760,38 guns,FORE-TOP-MAST,Fore topmast - Bowlines - Lashing,Alberetto di parrocchetto - Boline - legatura,,63,,1,10,8.09,063-ShipOf38Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5761,38 guns,FORE-TOP-MAST,Fore topmast - Reeftackle Pendants,Alberetto di parrocchetto - Pendenti dei paranchi di terzarolo,,63,2,3,39,24.26,063-ShipOf38Guns.jpg,Reeftackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5762,38 guns,FORE-TOP-MAST,Fore topmast - Reeftackle Pendants - Falls,Alberetto di parrocchetto - Pendenti dei paranchi di terzarolo - Correnti,,63,,1.5,45,12.13,063-ShipOf38Guns.jpg,Reeftackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5763,38 guns,FORE-TOP-MAST,Fore topmast - Reeftackle Pendants - Strapping,Alberetto di parrocchetto - Pendenti dei paranchi di terzarolo - Stroppatura,,63,,2,2,16.17,063-ShipOf38Guns.jpg,Reeftackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5764,38 guns,FORE-TOP-MAST,Fore topmast - Earrings,Alberetto di parrocchetto - Legature d’angolo,,63,,1.5,36,12.13,063-ShipOf38Guns.jpg,Earrings,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5765,38 guns,FORE-TOP-MAST,Fore topmast - Sheets,Alberetto di parrocchetto - Scotte,,63,,5.5,47,44.47,063-ShipOf38Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5766,38 guns,FORE-TOP-MAST,Fore topmast - Sheets - Straps for Sheet Blocks,Alberetto di parrocchetto - Scotte - Stroppi per Scotta bozzelli,,63,,6,4.5,48.51,063-ShipOf38Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5767,38 guns,FORE-TOP-MAST,Fore topmast - Sheets - Quarter Blocks,Alberetto di parrocchetto - Scotte - quarto bozzelli,,63,,4.5,7,36.38,063-ShipOf38Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5768,38 guns,FORE-TOP-MAST,Fore topmast - Sheets - Lathers for Quarter Blocks,Alberetto di parrocchetto - Scotte - legature per quarto bozzelli,,63,,2,6,16.17,063-ShipOf38Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5769,38 guns,FORE-TOP-MAST,Fore topmast - Sheets - Seizings,Alberetto di parrocchetto - Scotte - Legature,,63,2,1,18,8.09,063-ShipOf38Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5770,38 guns,FORE-TOP-MAST,Fore topmast - Sheets - Span — worn,Alberetto di parrocchetto - Scotte - braga — fasciato,,63,1,3,7,24.26,063-ShipOf38Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5771,38 guns,FORE-TOP-MAST,Fore topmast - Sheets - Stoppers,Alberetto di parrocchetto - Scotte - Stoppers,,63,2,4.5,4,36.38,063-ShipOf38Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5772,38 guns,FORE-TOP-MAST,Fore topmast - Slings,Alberetto di parrocchetto - Stroppi,,63,,4,8,32.34,063-ShipOf38Guns.jpg,Slings,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5773,38 guns,FORE-TOP-MAST,Fore topmast - Stayfail Stay,Alberetto di parrocchetto - Straglio della vela di straglio,,63,,3.5,21,28.3,063-ShipOf38Guns.jpg,Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5774,38 guns,FORE-TOP-MAST,Fore topmast - Stayfail Stay - Tackle,Alberetto di parrocchetto - Straglio della vela di straglio - Paranco,,63,,2,15,16.17,063-ShipOf38Guns.jpg,Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5775,38 guns,FORE-TOP-MAST,Fore topmast - Stayfail Stay - Hallyard,Alberetto di parrocchetto - Straglio della vela di straglio - Drizza,,63,,3,34.5,24.26,063-ShipOf38Guns.jpg,Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5776,38 guns,FORE-TOP-MAST,Fore topmast - Stayfail Stay - Hallyard Strapping,Alberetto di parrocchetto - Straglio della vela di straglio - Drizza Stroppatura,,63,,3,1.5,24.26,063-ShipOf38Guns.jpg,Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5777,38 guns,FORE-TOP-MAST,Fore topmast - Stayfail Stay - Sheets,Alberetto di parrocchetto - Straglio della vela di straglio - Scotte,,63,,3,31,24.26,063-ShipOf38Guns.jpg,Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5778,38 guns,FORE-TOP-MAST,Fore topmast - Stayfail Stay - Sheets Strapping,Alberetto di parrocchetto - Straglio della vela di straglio - Scotte Stroppatura,,63,,3,1.5,24.26,063-ShipOf38Guns.jpg,Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5779,38 guns,FORE-TOP-MAST,Fore topmast - Stayfail Stay - Outhauler,Alberetto di parrocchetto - Straglio della vela di straglio - Caricafuori,,63,,2,16,16.17,063-ShipOf38Guns.jpg,Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5780,38 guns,FORE-TOP-MAST,Fore topmast - Stayfail Stay - Downhaller,Alberetto di parrocchetto - Straglio della vela di straglio - caricabasso,,63,,2,25,16.17,063-ShipOf38Guns.jpg,Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5781,38 guns,FORE-TOP-MAST,Fore topmast - Stayfail Stay - Strapping,Alberetto di parrocchetto - Straglio della vela di straglio - Stroppatura,,63,,2,1.5,16.17,063-ShipOf38Guns.jpg,Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5782,38 guns,FORE-TOP-MAST,Fore topmast - Studdingsail - Hallyards,Alberetto di parrocchetto - Coltellacci - Drizze,,63,2,3,89,24.26,063-ShipOf38Guns.jpg,Studdingsail,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5783,38 guns,FORE-TOP-MAST,Fore topmast - Studdingsail - Sheets,Alberetto di parrocchetto - Coltellacci - Scotte,,63,,2.5,43,20.21,063-ShipOf38Guns.jpg,Studdingsail,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5784,38 guns,FORE-TOP-MAST,Fore topmast - Studdingsail - Tacks,Alberetto di parrocchetto - Coltellacci - Mure,,63,2,3,63,24.26,063-ShipOf38Guns.jpg,Studdingsail,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5785,38 guns,FORE-TOP-MAST,Fore topmast - Studdingsail - Downhallers,Alberetto di parrocchetto - Coltellacci - caricabassi,,63,2,1.5,54,12.13,063-ShipOf38Guns.jpg,Studdingsail,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5786,38 guns,FORE-TOP-MAST,Fore topmast - Boom Tackles,Alberetto di parrocchetto - Paranchi dei boma,,63,2,2,70,16.17,063-ShipOf38Guns.jpg,Boom Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5787,38 guns,FORE-TOP-MAST,Fore topmast - Boom Tackles - Tails and Straps,Alberetto di parrocchetto - Paranchi dei boma - code e Stroppi,,63,,2,16,16.17,063-ShipOf38Guns.jpg,Boom Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5788,38 guns,FORE-TOP-MAST,Fore topmast - Boom Tackles - Tails and Straps,Alberetto di parrocchetto - Paranchi dei boma - code e Stroppi,,63,,2,5.5,16.17,063-ShipOf38Guns.jpg,Boom Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
5789,38 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Shrouds,Alberetto di velaccino - Sartie,,64,,3,64,24.26,064-ShipOf38Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,951,951
