id,steel_class,section,en,it,es,page,n,circumference_in,length_fathom,real_diameter_mm,source_table,rigging_key,bounty_application,note,tonnage_min,tonnage_max,lay
4162,64 guns,MAIN-TOP-MAST,Main topmast - Shifting Backstays - Tackles.,Alberetto di gabbia maestra - Paterazzi volanti - Paranchi.,Mastelero mayor - Burdas volantes - Aparejos.,45,4,3,40,24.26,045-ShipOf64Guns.jpg,Shifting Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4163,64 guns,MAIN-TOP-MAST,Main topmast - Shifting Backstays - Strapping,Alberetto di gabbia maestra - Paterazzi volanti - Stroppatura,Mastelero mayor - Burdas volantes - Estrobado,45,,4,8,32.34,045-ShipOf64Guns.jpg,Shifting Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4164,64 guns,MAIN-TOP-MAST,Main topmast - Futtock Shrouds fine,Alberetto di gabbia maestra - Sartie rovesce di filato fine,Mastelero mayor - Pernadas de las arraigadas finos,45,4,6.5,38,52.55,045-ShipOf64Guns.jpg,Futtock Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4165,64 guns,MAIN-TOP-MAST,Main topmast - Futtock Shrouds - Seizings Upper,Alberetto di gabbia maestra - Sartie rovesce - Legature superiori,Mastelero mayor - Pernadas de las arraigadas - Ligadas superiores,45,,1,48,8.09,045-ShipOf64Guns.jpg,Futtock Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4166,64 guns,MAIN-TOP-MAST,Main topmast - Futtock Shrouds - Seizings Lower,Alberetto di gabbia maestra - Sartie rovesce - Legature inferiori,Mastelero mayor - Pernadas de las arraigadas - Ligadas inferiores,45,,0.5,42,4.04,045-ShipOf64Guns.jpg,Futtock Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4167,64 guns,MAIN-TOP-MAST,Main topmast - Futtock Shrouds - Ratling,Alberetto di gabbia maestra - Sartie rovesce - Grisella,Mastelero mayor - Pernadas de las arraigadas - Flechaste,45,,1.5,50,12.13,045-ShipOf64Guns.jpg,Futtock Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4168,64 guns,MAIN-TOP-MAST,Main topmast - Top Rope Pendants fine,Alberetto di gabbia maestra - Pendenti del ghindazzo di filato fine,Mastelero mayor - Amantes finos de virador,45,,8.5,40,68.72,045-ShipOf64Guns.jpg,Top Rope Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4169,64 guns,MAIN-TOP-MAST,Main topmast - Top Rope Pendants - Top Rope Falls,Alberetto di gabbia maestra - Pendenti del ghindazzo - Correnti del ghindazzo,Mastelero mayor - Amantes de virador - Betas del virador,46,,4,138,32.34,046-ShipOf64Guns.jpg,Top Rope Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4170,64 guns,MAIN-TOP-MAST,Main topmast - Tye,Alberetto di gabbia maestra - Mante,Mastelero mayor - Amante,46,,5.5,42,44.47,046-ShipOf64Guns.jpg,Tye,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4171,64 guns,MAIN-TOP-MAST,Main topmast - Tye - Strapping,Alberetto di gabbia maestra - Mante - Stroppatura,Mastelero mayor - Amante - Estrobado,46,,5,8,40.43,046-ShipOf64Guns.jpg,Tye,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4172,64 guns,MAIN-TOP-MAST,Main topmast - Tye - Seizing,Alberetto di gabbia maestra - Mante - Legatura,Mastelero mayor - Amante - Ligada,46,,1,12,8.09,046-ShipOf64Guns.jpg,Tye,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4173,64 guns,MAIN-TOP-MAST,Main topmast - Tye - Lathers at the Mast Head,Alberetto di gabbia maestra - Mante - Legature alla testa d’albero,Mastelero mayor - Amante - Estrobos en la cabeza del palo,46,,2.5,12,20.21,046-ShipOf64Guns.jpg,Tye,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4174,64 guns,MAIN-TOP-MAST,Main topmast - Tye - Lathers at the Yard,Alberetto di gabbia maestra - Mante - Legature al pennone,Mastelero mayor - Amante - Estrobos en la verga,46,,2,5,16.17,046-ShipOf64Guns.jpg,Tye,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4175,64 guns,MAIN-TOP-MAST,Main topmast - Hallyards,Alberetto di gabbia maestra - Drizze,Mastelero mayor - Drizas,46,,3.5,130,28.3,046-ShipOf64Guns.jpg,Hallyards,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4176,64 guns,MAIN-TOP-MAST,Main topmast - Hallyards - Strapping,Alberetto di gabbia maestra - Drizze - Stroppatura,Mastelero mayor - Drizas - Estrobado,46,,4.5,8,36.38,046-ShipOf64Guns.jpg,Hallyards,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4177,64 guns,MAIN-TOP-MAST,Main topmast - Hallyards - Seizing,Alberetto di gabbia maestra - Drizze - Legatura,Mastelero mayor - Drizas - Ligada,46,,1,16,8.09,046-ShipOf64Guns.jpg,Hallyards,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4178,64 guns,MAIN-TOP-MAST,Main topmast - Horses,Alberetto di gabbia maestra - Marciapiedi,Mastelero mayor - Marchapiés,46,,4,12,32.34,046-ShipOf64Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4179,64 guns,MAIN-TOP-MAST,Main topmast - Horses - Stirrups,Alberetto di gabbia maestra - Marciapiedi - Gambetti dei marciapiedi,Mastelero mayor - Marchapiés - Estribos,46,6,3,8.5,24.26,046-ShipOf64Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4180,64 guns,MAIN-TOP-MAST,Main topmast - Braces,Alberetto di gabbia maestra - Bracci,Mastelero mayor - Brazas,46,,3.5,77,28.3,046-ShipOf64Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4181,64 guns,MAIN-TOP-MAST,Main topmast - Braces - Pendants,Alberetto di gabbia maestra - Bracci - Pendenti,Mastelero mayor - Brazas - Pendientes,46,2,4.5,9,36.38,046-ShipOf64Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4182,64 guns,MAIN-TOP-MAST,Main topmast - Braces - Preventers,Alberetto di gabbia maestra - Bracci - Di rispetto,Mastelero mayor - Brazas - Cabos de respeto,46,,3.5,10,28.3,046-ShipOf64Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4183,64 guns,MAIN-TOP-MAST,Main topmast - Braces - Span about the Mizen Mast,Alberetto di gabbia maestra - Bracci - Braga attorno all’albero di mezzana,Mastelero mayor - Brazas - Pata alrededor del palo de mesana,46,,4,5,32.34,046-ShipOf64Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4184,64 guns,MAIN-TOP-MAST,Main topmast - Braces - Strapping,Alberetto di gabbia maestra - Bracci - Stroppatura,Mastelero mayor - Brazas - Estrobado,46,,4,3,32.34,046-ShipOf64Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4185,64 guns,MAIN-TOP-MAST,Main topmast - Lifts,Alberetto di gabbia maestra - Amantigli,Mastelero mayor - Amantillos,46,,3.5,70,28.3,046-ShipOf64Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4186,64 guns,MAIN-TOP-MAST,Main topmast - Lifts - Beckets,Alberetto di gabbia maestra - Amantigli - Gasse / cerchietti di cima,Mastelero mayor - Amantillos - Gazas,46,2,3.5,3,28.3,046-ShipOf64Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4187,64 guns,MAIN-TOP-MAST,Main topmast - Lifts - Strapping,Alberetto di gabbia maestra - Amantigli - Stroppatura,Mastelero mayor - Amantillos - Estrobado,46,,4,7,32.34,046-ShipOf64Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4188,64 guns,MAIN-TOP-MAST,Main topmast - Lifts - Seizing,Alberetto di gabbia maestra - Amantigli - Legatura,Mastelero mayor - Amantillos - Ligada,46,,1.5,18,12.13,046-ShipOf64Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4189,64 guns,MAIN-TOP-MAST,Main topmast - Parrel Ropes,Alberetto di gabbia maestra - Cavi della trozza,Mastelero mayor - Bastardos de racamento,46,2,3.5,12,28.3,046-ShipOf64Guns.jpg,Parrel Ropes,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4190,64 guns,MAIN-TOP-MAST,Main topmast - Parrel Ropes - Racking and Seizing,Alberetto di gabbia maestra - Cavi della trozza - Racking e legatura,Mastelero mayor - Bastardos de racamento - Ligada cruzada y ligada,46,,1.5,16,12.13,046-ShipOf64Guns.jpg,Parrel Ropes,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4191,64 guns,MAIN-TOP-MAST,Main topmast - Clew-lines,Alberetto di gabbia maestra - Imbrogli,Mastelero mayor - Chafaldetes,46,2,3.5,94,28.3,046-ShipOf64Guns.jpg,Clew-lines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4192,64 guns,MAIN-TOP-MAST,Main topmast - Clew-lines - Strapping,Alberetto di gabbia maestra - Imbrogli - Stroppatura,Mastelero mayor - Chafaldetes - Estrobado,46,,3.5,8,28.3,046-ShipOf64Guns.jpg,Clew-lines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4193,64 guns,MAIN-TOP-MAST,Main topmast - Bunt-lines,Alberetto di gabbia maestra - Caricaboline,Mastelero mayor - Brioles,46,,3,67,24.26,046-ShipOf64Guns.jpg,Bunt-lines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4194,64 guns,MAIN-TOP-MAST,Main topmast - Bunt-lines - Strapping,Alberetto di gabbia maestra - Caricaboline - Stroppatura,Mastelero mayor - Brioles - Estrobado,46,,3,4,24.26,046-ShipOf64Guns.jpg,Bunt-lines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4195,64 guns,MAIN-TOP-MAST,Main topmast - Leech-lines,Alberetto di gabbia maestra - Serrapennoni,Mastelero mayor - Apagapenoles,46,,2.5,32,20.21,046-ShipOf64Guns.jpg,Leech-lines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4196,64 guns,MAIN-TOP-MAST,Main topmast - Leech-lines - Strapping,Alberetto di gabbia maestra - Serrapennoni - Stroppatura,Mastelero mayor - Apagapenoles - Estrobado,46,,2.5,1,20.21,046-ShipOf64Guns.jpg,Leech-lines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4197,64 guns,MAIN-TOP-MAST,Main topmast - Bowlines,Alberetto di gabbia maestra - Boline,Mastelero mayor - Bolinas,46,,4,66,32.34,046-ShipOf64Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4198,64 guns,MAIN-TOP-MAST,Main topmast - Bowlines - Bridles,Alberetto di gabbia maestra - Boline - Briglie,Mastelero mayor - Bolinas - Bridas,46,4,4,16,32.34,046-ShipOf64Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4199,64 guns,MAIN-TOP-MAST,Main topmast - Bowlines - Strapping,Alberetto di gabbia maestra - Boline - Stroppatura,Mastelero mayor - Bolinas - Estrobado,46,,4,2.5,32.34,046-ShipOf64Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4200,64 guns,MAIN-TOP-MAST,Main topmast - Bowlines - Seizing,Alberetto di gabbia maestra - Boline - Legatura,Mastelero mayor - Bolinas - Ligada,46,,1,6,8.09,046-ShipOf64Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4201,64 guns,MAIN-TOP-MAST,Main topmast - Bowlines - Frapping and Lashing,Alberetto di gabbia maestra - Boline - Frappatura e legatura di fissaggio,Mastelero mayor - Bolinas - Falcaceado y trinca,46,,2,10,16.17,046-ShipOf64Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4202,64 guns,MAIN-TOP-MAST,Main topmast - Reeftackle Pendants,Alberetto di gabbia maestra - Pendenti dei paranchi di terzarolo,Mastelero mayor - Pendientes de aparejo de rizos,46,2,3.5,46,28.3,046-ShipOf64Guns.jpg,Reeftackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4203,64 guns,MAIN-TOP-MAST,Main topmast - Reeftackle Pendants - Falls,Alberetto di gabbia maestra - Pendenti dei paranchi di terzarolo - Correnti,Mastelero mayor - Pendientes de aparejo de rizos - Betas,46,,2,74,16.17,046-ShipOf64Guns.jpg,Reeftackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4204,64 guns,MAIN-TOP-MAST,Main topmast - Reeftackle Pendants - Strapping,Alberetto di gabbia maestra - Pendenti dei paranchi di terzarolo - Stroppatura,Mastelero mayor - Pendientes de aparejo de rizos - Estrobado,46,,2.5,2.5,20.21,046-ShipOf64Guns.jpg,Reeftackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4205,64 guns,MAIN-TOP-MAST,Main topmast - Earrings,Alberetto di gabbia maestra - Borose,Mastelero mayor - Empuñiduras,46,,1.5,45,12.13,046-ShipOf64Guns.jpg,Earrings,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4206,64 guns,MAIN-TOP-MAST,Main topmast - Sheets,Alberetto di gabbia maestra - Scotte,Mastelero mayor - Escotas,46,,7.5,57,60.64,046-ShipOf64Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4207,64 guns,MAIN-TOP-MAST,Main topmast - Sheets - Straps for Sheet Blocks,Alberetto di gabbia maestra - Scotte - Stroppi per Scotta bozzelli,Mastelero mayor - Escotas - Estrobos para motones de escota,46,,8,5,64.68,046-ShipOf64Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4208,64 guns,MAIN-TOP-MAST,Main topmast - Sheets - Quarter Blocks,Alberetto di gabbia maestra - Scotte - quarto bozzelli,Mastelero mayor - Escotas - Motones de cuadra,46,,6,8,48.51,046-ShipOf64Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4209,64 guns,MAIN-TOP-MAST,Main topmast - Sheets - Lathers for Quarter Blocks,Alberetto di gabbia maestra - Scotte - legature per quarto bozzelli,Mastelero mayor - Escotas - Estrobos para motones de cuadra,46,,2,10,16.17,046-ShipOf64Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4210,64 guns,MAIN-TOP-MAST,Main topmast - Sheets - Seizings,Alberetto di gabbia maestra - Scotte - Legature,Mastelero mayor - Escotas - Ligadas,46,2,1.5,24,12.13,046-ShipOf64Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4211,64 guns,MAIN-TOP-MAST,Main topmast - Sheets - Span — worn,Alberetto di gabbia maestra - Scotte - braga — in cordame usato,Mastelero mayor - Escotas - Pata — usada,46,,3,10,24.26,046-ShipOf64Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4212,64 guns,MAIN-TOP-MAST,Main topmast - Sheets - Stoppers,Alberetto di gabbia maestra - Scotte - Bozze,Mastelero mayor - Escotas - Bozas,46,2,6,4,48.51,046-ShipOf64Guns.jpg,Sheets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4213,64 guns,MAIN-TOP-MAST,Main topmast - Slings,Alberetto di gabbia maestra - Braghe,Mastelero mayor - Eslingas,46,,5,12,40.43,046-ShipOf64Guns.jpg,Slings,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4214,64 guns,MAIN-TOP-MAST,Main topmast - Stayfail Hallyard,Alberetto di gabbia maestra - Drizza della vela di straglio,Mastelero mayor - Driza de vela de estay,46,,3.5,42,28.3,046-ShipOf64Guns.jpg,Stayfail Hallyard,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4215,64 guns,MAIN-TOP-MAST,Main topmast - Stayfail Hallyard - Strapping,Alberetto di gabbia maestra - Drizza della vela di straglio - Stroppatura,Mastelero mayor - Driza de vela de estay - Estrobado,46,,4,1,32.34,046-ShipOf64Guns.jpg,Stayfail Hallyard,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4216,64 guns,MAIN-TOP-MAST,Main topmast - Stayfail Hallyard - Sheet,Alberetto di gabbia maestra - Drizza della vela di straglio - Scotta,Mastelero mayor - Driza de vela de estay - Escota,46,,3,54,24.26,046-ShipOf64Guns.jpg,Stayfail Hallyard,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4217,64 guns,MAIN-TOP-MAST,Main topmast - Stayfail Hallyard - Sheet Strapping,Alberetto di gabbia maestra - Drizza della vela di straglio - Stroppatura della scotta,Mastelero mayor - Driza de vela de estay - Estrobado de escota,46,,3,2,24.26,046-ShipOf64Guns.jpg,Stayfail Hallyard,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4218,64 guns,MAIN-TOP-MAST,Main topmast - Stayfail Hallyard - Pendant,Alberetto di gabbia maestra - Drizza della vela di straglio - Pendente,Mastelero mayor - Driza de vela de estay - Pendiente,46,,3,4,24.26,046-ShipOf64Guns.jpg,Stayfail Hallyard,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4219,64 guns,MAIN-TOP-MAST,Main topmast - Stayfail Hallyard - Tack,Alberetto di gabbia maestra - Drizza della vela di straglio - Mura,Mastelero mayor - Driza de vela de estay - Amura,46,,3,5,24.26,046-ShipOf64Guns.jpg,Stayfail Hallyard,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4220,64 guns,MAIN-TOP-MAST,Main topmast - Stayfail Hallyard - Downhaller,Alberetto di gabbia maestra - Drizza della vela di straglio - Caricabasso,Mastelero mayor - Driza de vela de estay - Cargadera,46,,2,24,16.17,046-ShipOf64Guns.jpg,Stayfail Hallyard,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4221,64 guns,MAIN-TOP-MAST,Main topmast - Stayfail Hallyard - Strapping,Alberetto di gabbia maestra - Drizza della vela di straglio - Stroppatura,Mastelero mayor - Driza de vela de estay - Estrobado,46,,2,2.5,16.17,046-ShipOf64Guns.jpg,Stayfail Hallyard,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4222,64 guns,MAIN-TOP-MAST,Main topmast - Stayfail Brails,Alberetto di gabbia maestra - Imbrogli della vela di straglio,Mastelero mayor - Cargaderas de vela de estay,46,,2,40,16.17,046-ShipOf64Guns.jpg,Stayfail Brails,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4223,64 guns,MAIN-TOP-MAST,Main topmast - Middle Stayfail Stay,Alberetto di gabbia maestra - Straglio intermedio della vela di straglio,Mastelero mayor - Estay medio de vela de estay,46,,4,21,32.34,046-ShipOf64Guns.jpg,Middle Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4224,64 guns,MAIN-TOP-MAST,Main topmast - Middle Stayfail Stay - Tackle,Alberetto di gabbia maestra - Straglio intermedio della vela di straglio - Paranco,Mastelero mayor - Estay medio de vela de estay - Aparejo,46,,2,20,16.17,046-ShipOf64Guns.jpg,Middle Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4225,64 guns,MAIN-TOP-MAST,Main topmast - Middle Stayfail Stay - Hallyard,Alberetto di gabbia maestra - Straglio intermedio della vela di straglio - Drizza,Mastelero mayor - Estay medio de vela de estay - Driza,46,,3.5,38,28.3,046-ShipOf64Guns.jpg,Middle Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4226,64 guns,MAIN-TOP-MAST,Main topmast - Middle Stayfail Stay - Sheets,Alberetto di gabbia maestra - Straglio intermedio della vela di straglio - Scotte,Mastelero mayor - Estay medio de vela de estay - Escotas,46,,3,38,24.26,046-ShipOf64Guns.jpg,Middle Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4227,64 guns,MAIN-TOP-MAST,Main topmast - Middle Stayfail Stay - Tack,Alberetto di gabbia maestra - Straglio intermedio della vela di straglio - Mura,Mastelero mayor - Estay medio de vela de estay - Amura,46,,3,5,24.26,046-ShipOf64Guns.jpg,Middle Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4228,64 guns,MAIN-TOP-MAST,Main topmast - Middle Stayfail Stay - Downhailer,Alberetto di gabbia maestra - Straglio intermedio della vela di straglio - Caricabasso,Mastelero mayor - Estay medio de vela de estay - Cargadera,46,,2,26,16.17,046-ShipOf64Guns.jpg,Middle Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4229,64 guns,MAIN-TOP-MAST,Main topmast - Middle Stayfail Stay - Strapping — upper,Alberetto di gabbia maestra - Straglio intermedio della vela di straglio - Stroppatura — superiore,Mastelero mayor - Estay medio de vela de estay - Estrobado — superior,46,,3,6,24.26,046-ShipOf64Guns.jpg,Middle Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
4230,64 guns,MAIN-TOP-MAST,Main topmast - Middle Stayfail Stay - Strapping — lower,Alberetto di gabbia maestra - Straglio intermedio della vela di straglio - Stroppatura — inferiore,Mastelero mayor - Estay medio de vela de estay - Estrobado — inferior,46,,2,2,16.17,046-ShipOf64Guns.jpg,Middle Stayfail Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1369,1369,RH
